,ID,Amount_Requested,Amount_Funded_By_Investors,Interest_Rate,Loan_Length,Loan_Purpose,Debt_To_Income_Ratio,Home_Ownership,Monthly_Income,Open_CREDIT_Lines,Revolving_CREDIT_Balance,Inquiries_in_the_Last_6_Months,Employment_Length
2189,103951.0,6000,6000.0,0.14,60,Personal,0.24,RENT,2400.0,11,6069,4,9
2190,72766.0,10000,10000.0,0.16,36,debt_consolidation,0.13,MORTGAGE,4458.33,7,6413,1,1
2191,4843.0,10000,9950.0,0.09,36,debt_consolidation,0.14,RENT,3125.0,5,417,2,1
2192,101907.0,12000,3639.28,0.13,36,debt_consolidation,0.13,RENT,3000.0,15,8480,4,6
2193,40756.0,9600,9600.0,0.15,36,credit_card,0.02,RENT,5833.33,7,5879,1,7
2194,27030.0,17800,17775.0,0.22,60,debt_consolidation,0.06,RENT,7000.0,9,6708,0,6
2195,69983.0,2000,2000.0,0.08,36,major_purchase,0.25,MORTGAGE,4333.33,10,2792,4,10
2196,100440.0,18825,18825.0,0.21,60,debt_consolidation,0.19,RENT,4583.33,8,17292,2,10
2197,21657.0,3000,2509.17,0.13,36,house,0.12,RENT,2571.42,2,0,3,6
2198,78336.0,2000,2000.0,0.13,36,debt_consolidation,0.19,RENT,2916.67,7,4376,0,10
2199,83749.0,9000,9000.0,0.18,36,debt_consolidation,0.14,RENT,4583.33,14,21175,1,5
2200,96051.0,5750,5750.0,0.13,36,credit_card,0.24,RENT,1675.0,18,8035,0,4
2201,55598.0,21725,21725.0,0.19,60,debt_consolidation,0.22,OWN,3629.58,7,19685,0,10
2202,92347.0,20000,20000.0,0.08,36,debt_consolidation,0.33,RENT,8666.67,9,33067,0,3
2203,34650.0,15350,15325.0,0.13,60,debt_consolidation,0.29,MORTGAGE,3200.0,6,9946,1,10
2204,63101.0,8400,8400.0,0.14,36,debt_consolidation,0.12,RENT,3333.33,11,2060,0,1
2205,29797.0,4500,4500.0,0.07,36,credit_card,0.28,RENT,2700.0,13,9341,0,4
2206,58924.0,9950,9950.0,0.15,36,other,0.08,RENT,2833.33,7,4904,2,
2207,42772.0,15000,15000.0,0.08,36,debt_consolidation,0.21,MORTGAGE,2583.33,10,9608,0,3
2208,8626.0,10000,9850.0,0.11,36,other,0.19,MORTGAGE,9150.0,16,43256,2,10
2209,20234.0,12000,10400.0,0.18,60,other,0.12,RENT,5600.0,7,2409,1,3
2210,1677.0,8000,3862.32,0.12,36,other,0.13,MORTGAGE,12500.0,10,93265,1,10
2211,35161.0,3000,3000.0,0.06,36,debt_consolidation,0.11,MORTGAGE,7500.0,13,10585,0,
2212,64339.0,15000,15000.0,0.14,36,debt_consolidation,0.27,MORTGAGE,7500.0,13,27872,0,10
2213,100635.0,12700,12700.0,0.18,36,debt_consolidation,0.24,MORTGAGE,3333.33,14,9655,3,
2214,23566.0,16000,15745.73,0.11,60,debt_consolidation,0.1,RENT,2958.33,6,8943,2,1
2215,60832.0,7200,7200.0,0.08,36,debt_consolidation,0.22,RENT,4300.0,7,33189,0,10
2216,29595.0,30000,30000.0,0.2,60,debt_consolidation,0.1,MORTGAGE,12500.0,10,43491,3,5
2217,48620.0,20125,20125.0,0.15,36,debt_consolidation,0.18,MORTGAGE,10353.33,11,23698,1,7
2218,40753.0,12000,12000.0,0.15,36,credit_card,0.16,OWN,2516.67,9,2174,2,5
2219,9820.0,5000,4950.0,0.11,60,house,0.11,MORTGAGE,5200.0,6,1941,1,5
2220,7606.0,8000,7989.96,0.11,36,other,0.05,MORTGAGE,13389.15,6,7351,1,3
2221,32191.0,3600,3600.0,0.07,36,credit_card,0.09,RENT,2000.0,17,1710,0,1
2222,3414.0,8800,8350.0,0.1,36,other,0.05,MORTGAGE,5479.0,5,6055,0,6
2223,51742.0,18000,17925.0,0.19,60,debt_consolidation,0.21,RENT,6867.92,13,19446,0,10
2224,98167.0,20000,20000.0,0.24,60,debt_consolidation,0.19,MORTGAGE,6266.67,25,10784,3,10
2225,31654.0,4350,4350.0,0.06,36,house,0.03,OWN,2600.0,5,866,0,1
2226,26652.0,12000,11975.0,0.11,60,house,0.04,MORTGAGE,3416.67,10,6935,0,1
2227,54076.0,5400,5400.0,0.14,36,debt_consolidation,0.15,RENT,1666.67,6,2533,0,4
2228,19695.0,12000,11950.0,0.13,60,debt_consolidation,0.23,RENT,5000.0,19,9002,0,
2229,62644.0,12000,12000.0,0.18,36,debt_consolidation,0.24,OWN,3333.33,12,16984,0,10
2230,53454.0,6700,6700.0,0.08,36,credit_card,0.22,RENT,2708.33,10,6627,0,2
2231,40692.0,3750,3750.0,0.12,36,debt_consolidation,0.17,RENT,1650.0,6,8101,0,4
2232,55177.0,8000,8000.0,0.14,36,other,0.24,RENT,2791.67,5,27151,0,1
2233,24187.0,4500,4500.0,0.11,36,other,0.09,RENT,3500.0,5,7247,0,2
2234,20979.0,6000,5975.0,0.17,60,small_business,0.07,MORTGAGE,2500.0,5,5087,0,8
2235,81254.0,19400,19400.0,0.23,60,credit_card,0.09,MORTGAGE,6000.0,5,28921,0,10
2236,13413.0,25000,15600.0,0.18,60,small_business,0.2,RENT,5416.67,13,24810,0,10
2237,34871.0,8800,8800.0,0.14,36,debt_consolidation,0.1,RENT,3833.33,4,8130,1,4
2238,44681.0,4800,4800.0,0.14,36,Personal,0.07,RENT,5833.33,9,170,2,1
2239,73773.0,5175,5175.0,0.18,36,credit_card,0.23,RENT,1500.0,9,8577,1,5
2240,12248.0,10000,9999.36,0.11,60,house,0.04,MORTGAGE,8750.0,7,0,1,2
2241,83704.0,12000,12000.0,0.11,36,other,0.08,RENT,6666.67,11,4428,2,9
2242,43610.0,5000,5000.0,0.08,36,other,0.11,RENT,1666.67,4,7968,0,10
2243,43017.0,33600,33600.0,0.17,60,debt_consolidation,0.15,RENT,5416.67,5,20514,1,8
2244,80198.0,10000,10000.0,0.13,36,debt_consolidation,0.29,MORTGAGE,8750.0,13,11125,2,1
2245,91989.0,12000,11975.0,0.16,36,other,0.14,MORTGAGE,8541.67,5,5890,3,10
2246,87119.0,4000,4000.0,0.14,36,other,0.23,RENT,1666.67,7,278,0,3
2247,66132.0,20000,20000.0,0.16,36,credit_card,0.13,RENT,5000.0,10,17981,1,3
2248,73203.0,12000,12000.0,0.14,36,debt_consolidation,0.19,RENT,6166.67,13,6499,0,6
2249,76842.0,17500,17500.0,0.21,60,house,0.02,RENT,4166.67,7,3377,3,10
2250,41741.0,10000,10000.0,0.12,36,credit_card,0.21,OWN,3333.33,8,7579,0,1
2251,8127.0,3000,3000.0,0.14,36,other,0.1,RENT,9166.67,15,22698,2,6
2252,4750.0,5600,5592.37,0.09,36,credit_card,0.08,MORTGAGE,3250.0,9,2639,1,5
2253,93711.0,10000,10000.0,0.16,36,debt_consolidation,0.13,RENT,5000.0,16,11286,1,1
2254,28368.0,5000,5000.0,0.08,36,debt_consolidation,0.23,MORTGAGE,3000.0,9,3388,2,10
2255,66425.0,16000,16000.0,0.21,60,small_business,0.26,MORTGAGE,5000.0,14,10881,0,5
2256,13652.0,4800,4800.0,0.11,36,other,0.23,RENT,1750.0,6,11234,0,5
2257,66166.0,24925,24925.0,0.19,60,debt_consolidation,0.09,MORTGAGE,5250.0,7,15288,0,10
2258,73128.0,4825,4825.0,0.12,36,debt_consolidation,0.05,MORTGAGE,5416.67,8,6883,0,8
2259,42032.0,18750,18750.0,0.18,60,debt_consolidation,0.13,MORTGAGE,4833.33,13,11232,2,10
2260,101034.0,5000,5000.0,0.15,36,house,0.21,MORTGAGE,4166.67,18,12929,3,10
2261,102595.0,7500,224.99,0.13,36,other,0.01,MORTGAGE,8750.0,3,3607,4,6
2262,12429.0,10000,10000.0,0.17,60,debt_consolidation,0.13,RENT,4417.0,9,6630,2,3
2263,36084.0,5300,5300.0,0.08,36,debt_consolidation,0.1,RENT,1945.0,3,5360,0,8
2264,3219.0,5000,5000.0,0.1,36,Personal,0.12,MORTGAGE,9166.67,16,23658,2,10
2265,15120.0,25000,15051.09,0.13,60,debt_consolidation,0.2,MORTGAGE,6666.67,11,33084,0,10
2266,3246.0,9250,9200.0,0.12,36,debt_consolidation,0.16,MORTGAGE,5416.67,14,10111,6,6
2267,14851.0,19000,18725.0,0.11,60,house,0.06,MORTGAGE,7500.0,12,1142,1,8
2268,45929.0,2000,2000.0,0.06,36,debt_consolidation,0.08,RENT,5833.33,7,2031,0,1
2269,62740.0,7200,7200.0,0.2,60,other,0.15,RENT,5166.67,10,14585,3,3
2270,70648.0,8000,8000.0,0.14,36,debt_consolidation,0.2,MORTGAGE,5292.0,13,8903,1,
2271,33500.0,13000,12875.0,0.12,36,debt_consolidation,0.16,RENT,6932.92,21,27852,0,9
2272,55755.0,8000,8000.0,0.16,36,other,0.03,MORTGAGE,4250.0,5,4454,2,10
2273,3158.0,14000,13675.0,0.1,36,debt_consolidation,0.13,MORTGAGE,9083.33,21,46017,3,10
2274,40127.0,1400,1400.0,0.13,36,other,0.06,OWN,4583.33,3,1029,0,1
2275,77444.0,9500,9500.0,0.09,36,debt_consolidation,0.28,OWN,5000.0,4,18393,1,6
2276,74186.0,12700,12700.0,0.11,36,debt_consolidation,0.11,OWN,3333.33,6,8948,0,1
2277,45644.0,10000,10000.0,0.1,36,debt_consolidation,0.18,RENT,2916.67,6,5670,1,10
2278,2868.0,6000,5691.36,0.12,36,major_purchase,0.12,RENT,2917.0,4,1003,2,1
2279,28280.0,5200,5200.0,0.14,36,debt_consolidation,0.23,MORTGAGE,5000.0,17,28118,2,5
2280,50921.0,9000,8975.0,0.16,36,debt_consolidation,0.11,RENT,3750.0,7,6599,1,10
2281,2425.0,12000,11854.04,0.15,36,debt_consolidation,0.05,RENT,4500.0,3,7956,0,10
2282,1337.0,6600,3800.0,0.09,36,other,0.02,OWN,2667.0,16,4889,1,1
2283,56391.0,10000,10000.0,0.14,36,debt_consolidation,0.09,MORTGAGE,6458.33,13,7200,0,9
2284,27919.0,1800,1800.0,0.11,36,debt_consolidation,0.17,MORTGAGE,4250.0,11,26267,0,10
2285,78789.0,19000,19000.0,0.19,60,house,0.17,OWN,4000.0,7,5246,2,10
2286,85290.0,24000,24000.0,0.2,60,debt_consolidation,0.09,MORTGAGE,5833.33,9,23006,0,10
2287,63588.0,11500,11475.0,0.11,36,debt_consolidation,0.23,OWN,2833.33,8,17324,0,
2288,47887.0,12100,12100.0,0.14,36,debt_consolidation,0.13,RENT,5000.0,8,12026,0,4
2289,28055.0,12000,12000.0,0.18,60,debt_consolidation,0.23,RENT,3916.67,8,8860,0,1
2290,44231.0,12000,12000.0,0.15,36,debt_consolidation,0.11,MORTGAGE,4416.67,18,13194,2,3
2291,88584.0,10000,10000.0,0.2,36,other,0.28,MORTGAGE,2916.67,14,11506,0,10
2292,61697.0,8875,8875.0,0.15,36,debt_consolidation,0.3,RENT,2291.67,11,11798,1,2
2293,64440.0,10625,10625.0,0.18,36,debt_consolidation,0.22,OWN,2633.33,9,12156,0,1
2294,3320.0,12000,3725.0,0.14,36,credit_card,0.07,MORTGAGE,3750.0,6,13018,3,1
2295,95536.0,10000,10000.0,0.17,36,debt_consolidation,0.29,MORTGAGE,3500.0,11,9059,1,7
2296,98428.0,12000,12000.0,0.2,36,credit_card,0.29,RENT,3980.33,12,19234,2,5
2297,26457.0,14000,12225.0,0.12,60,debt_consolidation,0.14,MORTGAGE,4583.33,9,3539,0,3
2298,43465.0,16000,15975.0,0.18,60,debt_consolidation,0.12,MORTGAGE,2666.67,12,18008,1,1
2299,53930.0,10000,10000.0,0.16,36,debt_consolidation,0.21,RENT,5541.67,14,10443,1,9
2300,92051.0,3625,3625.0,0.16,36,small_business,0.22,MORTGAGE,6666.67,12,3226,5,2
2301,78391.0,8400,8400.0,0.12,36,debt_consolidation,0.22,RENT,3333.33,7,5500,0,4
2302,1766.0,1600,1334.54,0.15,36,major_purchase,0.14,RENT,2000.0,5,9603,1,1
2303,82223.0,3600,3600.0,0.16,36,debt_consolidation,0.25,OWN,3666.67,16,11927,3,10
2304,19226.0,14000,14000.0,0.18,36,credit_card,0.09,RENT,7916.67,3,13522,0,1
2305,63697.0,15675,15675.0,0.06,36,small_business,0.09,MORTGAGE,4166.67,9,13020,1,7
2306,2947.0,6000,5546.81,0.12,36,other,0.19,RENT,7250.0,6,42987,1,10
2307,91702.0,10000,10000.0,0.09,36,house,0.11,MORTGAGE,6666.67,15,14593,1,6
2308,50924.0,29000,29000.0,0.08,36,debt_consolidation,0.19,MORTGAGE,9166.67,18,75212,1,1
2309,35615.0,4800,4800.0,0.12,36,debt_consolidation,0.18,MORTGAGE,4500.0,9,30895,0,10
2310,6084.0,5000,4900.0,0.09,36,Personal,0.13,OWN,4166.67,5,4676,0,3
2311,3862.0,7000,6894.01,0.13,36,debt_consolidation,0.07,MORTGAGE,5000.0,7,11391,1,5
2312,49409.0,20000,19975.0,0.16,60,debt_consolidation,0.24,MORTGAGE,7416.67,11,14944,1,3
2313,89809.0,9000,9000.0,0.12,36,debt_consolidation,0.1,RENT,11666.67,8,9490,1,1
2314,33275.0,4400,4400.0,0.12,36,small_business,0.19,RENT,2000.0,9,2411,3,5
2315,36803.0,3000,3000.0,0.12,36,major_purchase,0.17,RENT,3083.33,4,413,0,2
2316,61587.0,6250,6250.0,0.14,36,credit_card,0.2,MORTGAGE,1750.0,10,7845,0,4
2317,32249.0,14000,14000.0,0.06,36,debt_consolidation,0.09,MORTGAGE,8733.33,11,15108,0,6
2318,39908.0,30000,30000.0,0.14,36,debt_consolidation,0.09,MORTGAGE,9166.67,10,28967,0,10
2319,33029.0,19600,19600.0,0.12,60,debt_consolidation,0.23,RENT,4166.67,9,14783,2,1
2320,7603.0,1600,1600.0,0.13,36,debt_consolidation,0.19,MORTGAGE,3459.0,9,6281,3,10
2321,57519.0,8000,8000.0,0.14,36,major_purchase,0.18,OWN,7500.0,13,5987,0,1
2322,102277.0,2500,2125.0,0.13,36,debt_consolidation,0.22,MORTGAGE,3750.0,21,4744,9,7
2323,64419.0,16075,16075.0,0.16,36,debt_consolidation,0.18,MORTGAGE,4125.0,7,15781,1,2
2324,5651.0,4900,4888.24,0.14,36,debt_consolidation,0.24,RENT,2240.0,5,17998,1,1
2325,27901.0,14400,14400.0,0.12,36,debt_consolidation,0.13,MORTGAGE,10408.0,9,34354,1,5
2326,80404.0,7750,7750.0,0.2,36,credit_card,0.09,MORTGAGE,2000.0,3,5399,0,5
2327,23537.0,4200,4200.0,0.06,36,debt_consolidation,0.08,MORTGAGE,6089.44,7,18861,2,8
2328,22289.0,35000,34950.0,0.13,60,house,0.24,MORTGAGE,7083.33,19,30725,1,10
2329,48048.0,12800,12800.0,0.12,36,debt_consolidation,0.22,RENT,4750.0,16,14291,0,1
2330,83570.0,8000,8000.0,0.09,36,debt_consolidation,0.27,MORTGAGE,4416.67,15,6701,0,1
2331,39692.0,25000,23477.53,0.19,60,debt_consolidation,0.15,MORTGAGE,5833.33,8,13785,0,10
2332,23911.0,5000,5000.0,0.08,36,credit_card,0.17,MORTGAGE,6706.41,19,43734,1,8
2333,11625.0,4000,4000.0,0.11,36,debt_consolidation,0.04,RENT,2666.67,4,3239,0,1
2334,72919.0,2875,2875.0,0.18,36,credit_card,0.14,RENT,1084.0,3,3824,0,
2335,23766.0,1800,1800.0,0.16,36,small_business,0.04,RENT,4246.67,2,0,0,9
2336,34802.0,7200,7200.0,0.13,36,debt_consolidation,0.15,RENT,5000.0,4,17268,0,1
2337,68503.0,6000,6000.0,0.12,36,credit_card,0.08,RENT,3333.33,6,8442,0,10
2338,44737.0,15000,14975.0,0.08,36,other,0.21,RENT,5416.67,14,9756,0,1
2339,62824.0,10375,10375.0,0.14,36,debt_consolidation,0.26,RENT,2479.17,6,13411,0,5
2340,97264.0,25000,25000.0,0.16,60,debt_consolidation,0.24,OWN,7750.0,10,20215,5,2
2341,6143.0,7900,7782.65,0.09,36,credit_card,0.15,MORTGAGE,7583.33,14,3950,0,10
2342,59807.0,10000,10000.0,0.15,36,debt_consolidation,0.15,RENT,3750.0,18,13051,1,5
2343,1888.0,6000,4450.0,0.08,36,debt_consolidation,0.08,RENT,5417.0,10,6047,1,10
2344,99967.0,7000,7000.0,0.18,36,debt_consolidation,0.3,RENT,4333.33,16,6922,1,4
2345,6259.0,5500,5473.88,0.15,36,other,0.2,MORTGAGE,5116.67,11,14103,0,1
2346,73978.0,7000,7000.0,0.14,36,debt_consolidation,0.05,RENT,3333.33,4,8889,1,2
2347,65041.0,12000,11975.0,0.07,36,major_purchase,0.01,RENT,9666.67,5,4693,0,1
2348,26914.0,10000,9975.0,0.07,36,house,0.28,MORTGAGE,2500.0,5,1230,2,1
2349,22573.0,9800,9800.0,0.15,60,credit_card,0.13,MORTGAGE,2708.33,11,8111,0,3
2350,93394.0,15000,15000.0,0.13,36,credit_card,0.3,RENT,4083.33,20,23565,4,10
2351,26312.0,12000,12000.0,0.08,36,credit_card,0.05,RENT,3500.0,16,6015,1,1
2352,17242.0,19000,18975.0,0.14,36,credit_card,0.14,RENT,2964.67,9,11219,0,10
2353,43527.0,10000,10000.0,0.13,36,small_business,0.19,MORTGAGE,3333.33,9,14247,1,7
2354,8698.0,14725,14725.0,0.19,36,major_purchase,0.02,OWN,18333.33,11,82265,2,1
2355,75525.0,17500,17475.0,0.14,36,debt_consolidation,0.35,RENT,3750.0,6,18485,0,1
2356,6712.0,10000,10000.0,0.13,36,debt_consolidation,0.11,RENT,7158.33,15,23152,0,6
2357,22982.0,12000,11998.2,0.1,36,debt_consolidation,0.17,RENT,3916.67,10,7489,0,3
2358,76797.0,32550,32550.0,0.07,36,debt_consolidation,0.09,MORTGAGE,9166.67,9,2670,0,10
2359,95522.0,17475,17450.0,0.12,36,debt_consolidation,0.15,MORTGAGE,4500.0,10,12588,0,10
2360,47097.0,7200,7200.0,0.08,36,debt_consolidation,0.12,RENT,2333.33,7,6262,1,2
2361,92717.0,7125,7125.0,0.08,36,house,0.08,OWN,2500.0,5,577,0,1
2362,10176.0,20500,19861.23,0.15,60,debt_consolidation,0.11,RENT,2500.0,2,109,0,2
2363,72251.0,18000,18000.0,0.2,60,debt_consolidation,0.17,RENT,10583.33,13,55691,0,5
2364,47570.0,15000,15000.0,0.18,36,debt_consolidation,0.22,MORTGAGE,5078.75,19,13205,0,10
2365,20885.0,14000,14000.0,0.1,60,debt_consolidation,0.09,RENT,5833.33,4,961,0,5
2366,3768.0,4800,4750.0,0.12,36,other,0.09,RENT,6250.0,10,21069,0,1
2367,85464.0,8000,8000.0,0.14,36,other,0.04,RENT,6250.0,8,14607,0,1
2368,45728.0,35000,34900.0,0.18,60,debt_consolidation,0.21,MORTGAGE,5666.67,8,22290,0,10
2369,6326.0,3600,3600.0,0.08,36,major_purchase,0.01,MORTGAGE,5666.67,6,2907,0,10
2370,14469.0,20000,19950.0,0.11,36,debt_consolidation,0.09,RENT,7500.0,11,8848,0,10
2371,58576.0,20000,20000.0,0.22,60,debt_consolidation,0.24,RENT,3666.67,9,9194,1,1
2372,42148.0,10000,9950.0,0.14,36,debt_consolidation,0.13,RENT,7166.67,11,10309,1,1
2373,38373.0,10000,10000.0,0.1,36,credit_card,0.15,RENT,5000.0,8,16908,0,10
2374,11626.0,4500,4500.0,0.08,36,other,0.14,MORTGAGE,3000.0,10,387,0,1
2375,42374.0,8000,8000.0,0.08,36,credit_card,0.24,MORTGAGE,7083.33,17,15497,1,1
2376,54073.0,7425,7425.0,0.1,36,debt_consolidation,0.07,MORTGAGE,2500.0,6,5045,1,4
2377,97524.0,12000,12000.0,0.06,36,debt_consolidation,0.19,MORTGAGE,13000.0,22,20197,0,5
2378,43444.0,9000,9000.0,0.15,36,debt_consolidation,0.24,RENT,4500.0,10,8533,1,10
2379,80167.0,28000,28000.0,0.16,36,credit_card,0.2,MORTGAGE,7083.33,12,38194,1,10
2380,47926.0,15575,15550.0,0.14,36,major_purchase,0.18,MORTGAGE,6250.0,18,5591,2,1
2381,85685.0,10500,10500.0,0.12,36,debt_consolidation,0.11,RENT,6666.67,16,7738,1,7
2382,102645.0,8500,6727.42,0.17,36,debt_consolidation,0.15,RENT,5000.0,9,0,9,10
2383,95322.0,3600,3600.0,0.2,36,other,0.11,RENT,7000.0,7,6263,4,6
2384,19133.0,12000,12000.0,0.07,36,small_business,0.27,RENT,6250.0,7,59089,0,2
2385,6466.0,24250,24144.61,0.12,36,major_purchase,0.05,RENT,12000.0,10,2097,1,1
2386,35596.0,20000,20000.0,0.13,36,debt_consolidation,0.16,RENT,6166.67,6,22739,2,1
2387,62011.0,14000,14000.0,0.12,36,house,0.08,RENT,6883.33,7,9715,0,2
2388,34411.0,10000,10000.0,0.06,36,major_purchase,0.05,MORTGAGE,13750.0,12,4357,0,10
2389,39996.0,8000,8000.0,0.12,36,debt_consolidation,0.1,RENT,3750.0,8,16212,2,6
2390,19961.0,20000,15000.0,0.18,60,credit_card,0.16,MORTGAGE,5373.33,18,25058,0,3
2391,60353.0,3500,3500.0,0.12,36,debt_consolidation,0.11,MORTGAGE,4333.33,9,9971,0,10
2392,34538.0,30000,29975.0,0.21,60,debt_consolidation,0.16,MORTGAGE,17917.0,14,86385,0,2
2393,91639.0,12000,12000.0,0.18,36,debt_consolidation,0.22,RENT,4575.08,13,8048,2,1
2394,41828.0,12250,12250.0,0.19,60,debt_consolidation,0.23,MORTGAGE,6550.0,15,22493,0,3
2395,10721.0,9000,9000.0,0.08,60,other,0.08,MORTGAGE,4750.0,14,5348,0,10
2396,66064.0,31825,31825.0,0.14,60,major_purchase,0.04,MORTGAGE,6666.67,4,10864,0,4
2397,36798.0,24000,23975.0,0.19,60,debt_consolidation,0.23,MORTGAGE,5416.67,12,13066,0,1
2398,5906.0,12800,12787.71,0.09,36,debt_consolidation,0.0,MORTGAGE,2833.33,7,306,0,4
2399,24044.0,20000,20000.0,0.14,60,debt_consolidation,0.21,OWN,4167.0,8,11372,3,9
2400,41244.0,15000,15000.0,0.13,36,debt_consolidation,0.14,RENT,3916.67,11,16355,1,7
2401,19585.0,15000,14950.0,0.14,36,small_business,0.08,MORTGAGE,6666.67,8,1073,2,5
2402,384.0,5000,3150.0,0.14,36,other,0.23,MORTGAGE,6000.0,17,29877,2,10
2403,74981.0,14000,14000.0,0.14,36,house,0.15,RENT,5416.67,6,4211,0,5
2404,54428.0,21000,21000.0,0.14,36,other,0.08,RENT,7916.67,6,6524,1,1
2405,19348.0,5000,5000.0,0.07,36,debt_consolidation,0.18,OWN,3333.33,8,5806,0,1
2406,82882.0,5000,5000.0,0.12,36,credit_card,0.2,MORTGAGE,6250.0,19,33500,0,10
2407,91562.0,8000,8000.0,0.11,36,credit_card,0.06,MORTGAGE,4333.33,5,11822,2,10
2408,75837.0,10000,10000.0,0.22,36,debt_consolidation,0.34,MORTGAGE,6200.0,36,28850,1,3
2409,26195.0,7000,7000.0,0.07,36,debt_consolidation,0.14,RENT,5166.67,6,0,1,10
2410,60761.0,11000,11000.0,0.06,36,debt_consolidation,0.12,MORTGAGE,5836.67,12,420,0,1
2411,78382.0,28000,28000.0,0.2,60,small_business,0.04,RENT,8416.67,11,1327,0,5
2412,9618.0,24000,21963.64,0.11,36,house,0.19,MORTGAGE,12500.0,11,45989,0,10
2413,82216.0,15000,15000.0,0.09,36,debt_consolidation,0.14,MORTGAGE,9583.33,10,13427,3,5
2414,87554.0,24000,23950.0,0.25,36,debt_consolidation,0.29,MORTGAGE,10737.5,26,34602,2,10
2415,33095.0,5000,5000.0,0.16,36,other,0.14,RENT,8166.67,7,7900,1,10
2416,26087.0,10000,10000.0,0.11,36,debt_consolidation,0.1,OWN,8333.33,5,35968,1,10
2417,49619.0,16000,16000.0,0.19,36,debt_consolidation,0.24,RENT,5653.67,12,16223,0,5
2418,2164.0,10000,6301.07,0.14,36,debt_consolidation,0.17,OWN,4583.0,16,18707,1,3
2419,94183.0,8000,8000.0,0.18,36,debt_consolidation,0.23,OWN,5000.0,17,18248,1,10
2420,39492.0,10000,10000.0,0.12,36,other,0.09,RENT,2750.0,6,6621,0,3
2421,15510.0,5000,5000.0,0.06,36,major_purchase,0.16,OWN,5416.67,11,4979,0,10
2422,45453.0,20000,19975.0,0.23,60,credit_card,0.24,MORTGAGE,5666.67,15,18451,0,7
2423,103374.0,3700,3600.0,0.08,36,other,0.1,MORTGAGE,4985.0,6,11586,4,
2424,68176.0,15000,15000.0,0.18,36,debt_consolidation,0.22,RENT,3500.0,11,9868,0,7
2425,18049.0,9700,9700.0,0.14,36,debt_consolidation,0.1,RENT,7333.33,9,14723,0,3
2426,70427.0,8450,8450.0,0.18,36,small_business,0.22,OWN,2083.33,14,7352,2,3
2427,80246.0,25000,25000.0,0.2,60,debt_consolidation,0.09,RENT,5833.33,7,14953,0,9
2428,34730.0,25000,24950.0,0.13,60,debt_consolidation,0.2,OWN,4166.67,4,17849,0,3
2429,65776.0,15000,15000.0,0.18,36,debt_consolidation,0.18,MORTGAGE,6000.0,16,14513,2,10
2430,73194.0,14575,14575.0,0.19,36,debt_consolidation,0.24,RENT,3833.33,13,13753,0,10
2431,86479.0,14775,14775.0,0.21,60,debt_consolidation,0.28,MORTGAGE,4473.33,10,33869,3,10
2432,12976.0,2000,2000.0,0.11,36,major_purchase,0.02,RENT,2500.0,4,67,0,2
2433,62891.0,2575,2575.0,0.1,36,debt_consolidation,0.28,RENT,4166.67,12,18499,0,2
2434,63768.0,4200,4200.0,0.14,60,other,0.14,RENT,3850.0,4,5718,0,2
2435,6711.0,8000,8000.0,0.21,36,small_business,0.08,RENT,2500.0,5,7327,2,1
2436,24353.0,9500,9500.0,0.15,60,debt_consolidation,0.12,RENT,3000.0,4,14227,1,3
2437,9115.0,16750,16445.93,0.1,36,credit_card,0.1,MORTGAGE,3338.0,10,18696,1,5
2438,83807.0,12300,12300.0,0.13,36,debt_consolidation,0.08,OWN,3083.33,6,6162,0,9
2439,89837.0,4000,4000.0,0.17,36,debt_consolidation,0.16,MORTGAGE,3750.0,7,13284,1,4
2440,11723.0,20000,20000.0,0.18,60,debt_consolidation,0.16,MORTGAGE,5833.0,5,16140,1,10
2441,22659.0,12000,12000.0,0.13,60,credit_card,0.1,MORTGAGE,9750.0,9,17259,0,8
2442,69872.0,4375,4375.0,0.14,36,debt_consolidation,0.12,RENT,3333.33,10,2440,2,1
2443,9163.0,3000,3000.0,0.15,36,other,0.2,RENT,4073.0,8,6941,2,5
2444,59011.0,13000,13000.0,0.07,36,other,0.06,MORTGAGE,11666.67,16,11451,1,7
2445,92954.0,16200,16200.0,0.09,36,debt_consolidation,0.23,MORTGAGE,4666.67,8,15503,0,7
2446,90560.0,11400,11375.0,0.09,36,debt_consolidation,0.14,MORTGAGE,5641.67,9,11092,1,10
2447,79820.0,25875,25875.0,0.18,60,debt_consolidation,0.14,MORTGAGE,6000.0,8,12316,2,10
2448,13767.0,15000,15000.0,0.19,60,debt_consolidation,0.17,RENT,5250.0,7,8615,1,2
2449,79164.0,20950,20950.0,0.23,60,debt_consolidation,0.13,RENT,10416.67,14,12460,3,
2450,26867.0,14000,12800.0,0.15,60,other,0.08,RENT,6166.67,5,2697,2,1
2451,3508.0,2000,2000.0,0.16,36,Personal,0.03,RENT,2000.0,8,0,0,1
2452,52759.0,25000,25000.0,0.08,36,debt_consolidation,0.02,RENT,7500.0,4,4329,0,4
2453,72356.0,28200,28150.0,0.1,60,house,0.1,MORTGAGE,5900.0,13,20670,0,10
2454,42253.0,20000,19925.0,0.19,60,small_business,0.15,MORTGAGE,6250.0,5,3105,1,10
2455,98954.0,24000,24000.0,0.16,36,debt_consolidation,0.29,MORTGAGE,5577.26,10,13393,1,2
2456,98510.0,21850,21850.0,0.17,60,debt_consolidation,0.22,OWN,4166.67,14,20971,0,4
